This file was created using the 202607 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 5 ME portfolios
and 5 BE/ME portfolios in Japan.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June.  BE/ME is book equity at the last fiscal year end of the prior calendar
year divided by ME as of  6 months before formation.  Firms with negative
BE are not included in any portfolio.

The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
 ,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
201712      ,126.10      ,116.73      ,104.32      ,117.10      ,115.51      ,453.91      ,473.73      ,424.71      ,447.95      ,438.85     ,1036.90     ,1031.24     ,1011.60      ,991.86      ,985.23     ,2636.34     ,2769.74     ,2415.52     ,2357.95     ,2595.19    ,17712.89    ,13448.73    ,16960.59    ,14574.16    ,19563.61
201801      ,130.63      ,120.36      ,107.96      ,122.10      ,119.49      ,466.81      ,489.49      ,440.37      ,461.11      ,454.32     ,1082.30     ,1056.63     ,1030.62     ,1019.65     ,1012.14     ,2648.62     ,2814.22     ,2468.64     ,2409.19     ,2653.40    ,17603.44    ,13289.48    ,17270.33    ,14584.11    ,20458.09
201802      ,145.57      ,131.69      ,116.26      ,129.65      ,128.38      ,499.90      ,517.19      ,463.15      ,486.76      ,464.48     ,1173.09     ,1109.15     ,1057.08     ,1045.00     ,1051.52     ,2805.49     ,2960.37     ,2550.95     ,2513.83     ,2732.52    ,18485.13    ,13964.20    ,18134.31    ,15032.79    ,21044.39
201803      ,145.13      ,131.63      ,116.82      ,129.79      ,127.50      ,508.90      ,500.44      ,468.56      ,476.75      ,451.32     ,1178.72     ,1130.77     ,1050.26     ,1032.94     ,1026.40     ,2836.42     ,2908.85     ,2505.76     ,2449.00     ,2693.12    ,18461.25    ,13623.93    ,17832.79    ,14752.91    ,20667.36
201804      ,147.10      ,130.65      ,116.06      ,126.27      ,121.59      ,515.73      ,492.86      ,457.69      ,456.29      ,436.11     ,1178.26     ,1127.29     ,1017.57      ,997.21      ,989.62     ,2880.08     ,2913.40     ,2487.10     ,2361.27     ,2589.27    ,18403.01    ,13310.78    ,17249.68    ,14344.35    ,19714.95
201805      ,137.36      ,126.86      ,114.18      ,122.77      ,119.10      ,483.07      ,487.53      ,448.66      ,458.13      ,439.25     ,1123.40     ,1124.02     ,1030.10     ,1021.36     ,1004.84     ,2796.62     ,2912.93     ,2493.00     ,2394.20     ,2634.97    ,18127.34    ,13326.02    ,17500.69    ,14642.55    ,20319.90
201806      ,140.15      ,128.00      ,114.45      ,122.46      ,118.29      ,503.90      ,485.03      ,444.98      ,450.06      ,426.26     ,1172.59     ,1142.47     ,1034.91     ,1007.38      ,991.28     ,2893.45     ,2826.19     ,2445.45     ,2346.71     ,2578.73    ,18496.35    ,13201.04    ,17046.69    ,14319.58    ,19302.81
201807      ,120.23      ,114.59      ,103.38      ,112.24      ,104.46      ,401.07      ,425.43      ,404.55      ,422.67      ,396.11      ,953.12      ,981.71      ,957.75      ,981.88      ,935.63     ,2146.46     ,2525.60     ,2511.40     ,2266.31     ,2399.68    ,14390.42    ,15716.34    ,14172.08    ,18377.57    ,17069.58
201808      ,116.46      ,112.76      ,101.55      ,112.73      ,104.06      ,394.66      ,417.72      ,403.17      ,418.75      ,396.74      ,917.05      ,958.88      ,947.37      ,979.51      ,949.70     ,2065.86     ,2482.85     ,2492.99     ,2264.52     ,2419.58    ,14053.84    ,16093.64    ,14164.98    ,18410.29    ,17378.30
201809      ,120.61      ,113.75      ,102.19      ,112.25      ,102.73      ,409.63      ,425.08      ,397.19      ,414.36      ,387.05      ,919.43      ,959.83      ,933.10      ,970.59      ,921.87     ,2006.31     ,2483.05     ,2449.96     ,2230.97     ,2387.70    ,14386.79    ,16193.78    ,13933.66    ,18035.35    ,17391.97
201810      ,120.13      ,113.95      ,100.17      ,111.63      ,102.44      ,424.75      ,430.73      ,389.63      ,420.75      ,392.11      ,920.88      ,958.84      ,938.92      ,984.08      ,927.04     ,1999.10     ,2554.41     ,2465.91     ,2224.97     ,2429.27    ,14634.41    ,16439.63    ,14477.93    ,18516.08    ,17946.17
201811      ,108.27      ,105.54       ,92.71      ,103.65       ,94.92      ,373.49      ,396.65      ,357.99      ,386.84      ,357.53      ,802.32      ,906.50      ,853.29      ,900.49      ,835.16     ,1749.19     ,2313.51     ,2291.05     ,1995.43     ,2224.34    ,12919.79    ,14807.49    ,13281.41    ,17268.77    ,17062.89
201812      ,109.55      ,106.91       ,91.38      ,104.67       ,94.78      ,384.50      ,401.90      ,362.81      ,387.46      ,361.48      ,877.16      ,931.38      ,860.45      ,914.48      ,843.31     ,1831.78     ,2386.98     ,2359.49     ,2039.15     ,2268.32    ,13351.08    ,15016.47    ,13263.43    ,17330.10    ,16709.22
201901       ,92.65       ,93.84       ,81.71       ,93.20       ,87.25      ,325.36      ,347.10      ,323.53      ,355.03      ,331.35      ,746.88      ,838.58      ,778.08      ,835.33      ,766.88     ,1603.05     ,2212.73     ,2191.47     ,1896.46     ,2100.99    ,12325.59    ,13790.54    ,12602.97    ,16447.80    ,15592.17
201902      ,100.56       ,99.64       ,85.60       ,96.37       ,90.03      ,355.95      ,366.36      ,337.48      ,365.61      ,335.88      ,794.68      ,868.45      ,814.47      ,872.58      ,793.28     ,1721.55     ,2284.43     ,2260.88     ,2000.69     ,2213.65    ,12846.72    ,14648.07    ,13290.08    ,17311.38    ,16659.09
201903      ,104.65      ,102.78       ,88.72       ,98.70       ,91.85      ,371.15      ,371.97      ,342.42      ,376.88      ,341.15      ,802.53      ,885.06      ,827.89      ,883.13      ,792.14     ,1771.38     ,2322.09     ,2299.98     ,2000.44     ,2195.91    ,13231.49    ,15056.41    ,13099.39    ,17048.51    ,16263.00
201904      ,106.88      ,103.08       ,87.65       ,97.53       ,90.05      ,381.01      ,370.34      ,342.44      ,369.09      ,334.36      ,805.25      ,862.49      ,807.66      ,852.99      ,764.21     ,1786.75     ,2360.95     ,2278.04     ,1945.78     ,2129.63    ,13580.67    ,15032.96    ,12944.17    ,16929.50    ,15797.79
201905      ,106.67      ,101.07       ,88.00       ,98.12       ,90.14      ,375.22      ,375.23      ,349.24      ,375.20      ,335.96      ,824.56      ,881.37      ,833.21      ,857.12      ,772.73     ,1822.01     ,2362.21     ,2275.85     ,1966.80     ,2122.18    ,14148.50    ,15326.14    ,13068.15    ,17054.87    ,15751.20
201906      ,105.10      ,100.17       ,84.91       ,95.44       ,87.44      ,376.67      ,365.12      ,335.40      ,362.52      ,323.71      ,798.00      ,875.76      ,778.33      ,826.24      ,732.91     ,1794.74     ,2283.45     ,2174.07     ,1820.00     ,1995.68    ,13735.68    ,14614.45    ,12780.31    ,16659.68    ,14890.19
201907      ,108.66      ,101.95      ,103.48      ,101.06       ,90.68      ,376.15      ,370.92      ,390.66      ,396.28      ,373.52      ,863.28      ,942.01      ,915.85      ,903.33      ,868.38     ,2256.28     ,2620.07     ,2378.80     ,2232.92     ,2440.76    ,16469.91    ,15759.48    ,14686.30    ,16840.41    ,16908.57
201908      ,112.44      ,103.19      ,106.01      ,103.43       ,92.23      ,383.99      ,380.71      ,392.79      ,401.53      ,380.48      ,887.39      ,964.10      ,917.18      ,909.39      ,868.22     ,2331.16     ,2636.70     ,2425.85     ,2228.18     ,2411.64    ,16713.64    ,16068.53    ,14640.38    ,16898.18    ,16434.36
201909      ,107.73       ,99.65      ,102.18      ,100.98       ,88.79      ,369.79      ,374.35      ,381.93      ,387.58      ,365.43      ,863.41      ,946.23      ,906.28      ,891.83      ,837.31     ,2407.89     ,2610.70     ,2422.60     ,2175.54     ,2285.17    ,16828.45    ,15896.67    ,14668.29    ,16713.00    ,15841.57
201910      ,108.44      ,101.90      ,104.25      ,104.53       ,91.41      ,376.57      ,384.94      ,390.43      ,398.83      ,379.81      ,866.85      ,960.00      ,942.96      ,919.82      ,878.20     ,2477.38     ,2686.09     ,2516.48     ,2265.02     ,2410.50    ,17199.78    ,16197.16    ,15137.65    ,17192.47    ,16686.67
201911      ,110.50      ,106.19      ,110.35      ,109.85       ,98.10      ,386.51      ,408.25      ,420.07      ,428.27      ,408.52      ,886.99     ,1010.29      ,997.11      ,984.91      ,949.91     ,2535.70     ,2802.30     ,2680.12     ,2402.47     ,2572.25    ,18082.30    ,16969.46    ,15875.13    ,18028.10    ,17365.41
201912      ,116.26      ,107.45      ,111.10      ,111.49       ,98.99      ,399.90      ,417.99      ,433.08      ,430.28      ,410.21      ,930.83     ,1014.40      ,999.79      ,998.60      ,966.99     ,2613.19     ,2849.93     ,2665.70     ,2372.68     ,2588.15    ,18302.79    ,17069.98    ,15927.62    ,18189.29    ,17361.90
202001      ,120.58      ,111.61      ,115.39      ,116.49      ,104.24      ,404.61      ,425.51      ,445.18      ,446.21      ,419.47      ,936.75     ,1039.81     ,1033.29     ,1019.30      ,994.17     ,2707.47     ,2874.79     ,2714.02     ,2428.55     ,2637.50    ,18600.81    ,17519.79    ,16202.41    ,18522.63    ,17627.24
202002      ,114.47      ,109.14      ,113.30      ,115.46      ,101.99      ,391.12      ,406.70      ,434.47      ,426.24      ,398.95      ,913.05     ,1011.85     ,1001.00      ,980.79      ,944.50     ,2604.32     ,2763.90     ,2601.16     ,2349.88     ,2523.18    ,18301.23    ,17546.81    ,16073.48    ,18301.72    ,16935.19
202003       ,92.68       ,90.36       ,95.36       ,96.62       ,87.34      ,321.65      ,345.37      ,375.81      ,366.93      ,348.00      ,755.93      ,868.27      ,887.40      ,855.35      ,829.55     ,2267.30     ,2426.86     ,2311.46     ,2094.21     ,2216.94    ,16590.60    ,16050.85    ,14512.01    ,16882.54    ,15424.73
202004       ,81.70       ,82.27       ,89.41       ,92.35       ,82.35      ,291.10      ,326.87      ,369.34      ,353.70      ,338.10      ,677.62      ,832.18      ,873.81      ,814.89      ,762.40     ,2292.05     ,2362.58     ,2189.40     ,1870.99     ,1959.17    ,16694.60    ,15237.28    ,13470.77    ,15418.96    ,13137.11
202005       ,95.57       ,91.25       ,96.35       ,97.71       ,86.22      ,336.54      ,349.57      ,380.50      ,370.23      ,348.26      ,770.05      ,901.79      ,912.62      ,835.64      ,788.49     ,2507.35     ,2470.39     ,2281.72     ,1957.32     ,2044.68    ,17787.26    ,16287.75    ,13927.65    ,15613.34    ,13609.71
202006      ,110.56      ,101.86      ,105.57      ,105.39       ,90.65      ,388.36      ,388.62      ,412.24      ,391.75      ,365.36      ,905.04      ,969.34      ,973.49      ,893.18      ,831.91     ,2813.26     ,2647.57     ,2412.80     ,2071.57     ,2169.90    ,19489.53    ,17477.36    ,14645.71    ,15993.40    ,14046.27
202007      ,109.40      ,100.30       ,97.43       ,99.35       ,90.02      ,368.07      ,376.97      ,380.02      ,384.67      ,366.48      ,925.52      ,904.94      ,950.71      ,898.13      ,892.20     ,2196.63     ,2698.03     ,2493.11     ,2287.57     ,2382.68    ,19402.90    ,16319.22    ,20629.30    ,11087.85    ,15182.91
202008      ,101.90       ,95.27       ,94.66       ,95.17       ,86.71      ,352.96      ,360.02      ,364.51      ,370.83      ,350.30      ,898.26      ,877.37      ,943.63      ,856.41      ,858.26     ,2163.42     ,2636.09     ,2435.09     ,2140.94     ,2221.48    ,19358.35    ,16545.52    ,20223.85    ,10486.46    ,14527.26
202009      ,120.77      ,105.42      ,102.40      ,100.25       ,91.41      ,400.85      ,402.83      ,392.74      ,396.72      ,375.38     ,1022.18      ,957.27      ,991.74      ,935.36      ,918.90     ,2382.17     ,2807.01     ,2646.15     ,2390.94     ,2467.45    ,20363.42    ,17288.58    ,22273.72    ,11474.41    ,16453.93
202010      ,128.46      ,113.74      ,107.81      ,107.80       ,97.65      ,433.84      ,422.95      ,417.51      ,415.06      ,386.92     ,1119.46      ,987.82     ,1035.83      ,969.39      ,933.17     ,2574.97     ,2937.46     ,2688.07     ,2417.75     ,2455.36    ,21095.47    ,17960.95    ,22028.76    ,11112.23    ,15531.60
202011      ,121.63      ,106.84      ,103.51      ,104.35       ,93.84      ,411.23      ,413.40      ,408.59      ,401.52      ,374.74     ,1103.49      ,966.14      ,991.23      ,951.37      ,911.85     ,2544.61     ,2849.50     ,2631.24     ,2361.59     ,2331.51    ,20749.28    ,17846.75    ,21520.08    ,10918.04    ,15174.47
202012      ,130.72      ,110.14      ,109.81      ,111.70       ,98.64      ,444.41      ,446.75      ,435.19      ,425.48      ,387.36     ,1208.97     ,1023.17     ,1036.57      ,985.80      ,955.12     ,2740.39     ,3105.61     ,2795.72     ,2537.68     ,2470.86    ,23974.56    ,20355.08    ,23636.04    ,12117.78    ,16653.54
202101      ,126.14      ,110.21      ,112.88      ,116.42      ,101.53      ,445.27      ,452.79      ,456.29      ,442.09      ,400.15     ,1237.43     ,1054.52     ,1091.01     ,1025.68      ,990.43     ,2765.64     ,3154.73     ,2914.59     ,2678.41     ,2586.10    ,24928.91    ,18940.40    ,25164.47    ,12872.69    ,17504.28
202102      ,125.01      ,108.57      ,110.83      ,114.08      ,101.38      ,433.86      ,449.47      ,452.37      ,439.07      ,395.13     ,1228.96     ,1026.54     ,1080.02      ,998.12      ,969.74     ,2732.61     ,3112.87     ,2912.32     ,2686.35     ,2644.03    ,24128.60    ,18788.42    ,24827.50    ,12865.86    ,17628.49
202103      ,128.69      ,111.12      ,114.22      ,115.19      ,103.16      ,437.59      ,438.77      ,452.69      ,435.70      ,401.90     ,1178.98     ,1009.38     ,1060.46      ,976.92      ,998.24     ,2632.20     ,3003.28     ,2927.19     ,2747.74     ,2824.52    ,23533.08    ,18293.22    ,25816.35    ,13442.80    ,19337.43
202104      ,130.64      ,112.31      ,114.77      ,117.19      ,105.17      ,434.70      ,437.84      ,460.66      ,441.97      ,411.47     ,1174.19     ,1025.79     ,1088.21     ,1018.47     ,1032.04     ,2621.67     ,3073.18     ,3000.66     ,2832.24     ,2995.52    ,22670.46    ,18185.08    ,26292.53    ,13675.53    ,19906.85
202105      ,127.96      ,110.64      ,113.96      ,115.32      ,103.72      ,423.93      ,436.40      ,453.15      ,434.13      ,400.30     ,1173.27     ,1016.37     ,1082.39      ,990.90      ,997.50     ,2573.98     ,2994.95     ,2974.63     ,2777.34     ,2910.83    ,22435.86    ,17884.29    ,26035.40    ,13395.62    ,19369.08
202106      ,128.06      ,110.47      ,112.68      ,116.91      ,105.01      ,409.16      ,426.89      ,458.98      ,434.83      ,399.05     ,1128.17     ,1015.16     ,1071.67      ,991.53      ,982.88     ,2498.14     ,3007.24     ,2885.71     ,2754.83     ,2921.92    ,22687.11    ,17988.57    ,26121.06    ,13952.43    ,19976.95
202107      ,119.71      ,109.27      ,114.12      ,118.59      ,101.87      ,431.99      ,449.18      ,450.04      ,445.76      ,421.36     ,1076.16     ,1098.54     ,1135.58     ,1097.02     ,1063.82     ,2986.40     ,3153.71     ,2800.51     ,3081.37     ,2880.49    ,24752.84    ,18078.18    ,25300.94    ,19407.25    ,17310.42
202108      ,112.62      ,107.63      ,114.07      ,120.43      ,103.19      ,412.89      ,450.11      ,456.65      ,456.59      ,430.35     ,1038.36     ,1093.61     ,1142.63     ,1118.92     ,1077.91     ,2950.83     ,3085.23     ,2760.19     ,3051.93     ,2820.00    ,24257.94    ,17735.07    ,25346.17    ,19087.60    ,17328.84
202109      ,114.62      ,110.02      ,113.13      ,121.35      ,104.57      ,436.25      ,457.89      ,466.57      ,462.11      ,436.37     ,1089.46     ,1132.88     ,1170.67     ,1121.84     ,1100.72     ,3156.97     ,3166.70     ,2832.26     ,3064.42     ,2813.68    ,25823.37    ,18023.88    ,25575.85    ,19310.53    ,17721.65
202110      ,113.09      ,110.02      ,114.60      ,122.46      ,106.42      ,436.13      ,463.95      ,476.42      ,469.53      ,442.68     ,1106.59     ,1178.63     ,1173.17     ,1132.64     ,1103.45     ,3196.31     ,3181.38     ,2916.24     ,3122.23     ,2931.01    ,26241.18    ,18486.88    ,26175.06    ,19934.23    ,18289.98
202111      ,106.35      ,104.74      ,109.55      ,117.33      ,101.62      ,414.76      ,441.46      ,454.78      ,449.71      ,422.79     ,1069.93     ,1131.59     ,1132.39     ,1090.30     ,1051.63     ,3094.18     ,3069.93     ,2783.63     ,2957.36     ,2820.03    ,25337.46    ,17855.62    ,25485.05    ,19057.60    ,17336.57
202112       ,97.89      ,101.70      ,104.25      ,111.75       ,97.25      ,390.28      ,429.39      ,433.48      ,426.45      ,392.28     ,1026.31     ,1111.59     ,1073.08     ,1019.98     ,1002.72     ,2893.33     ,2965.82     ,2609.06     ,2772.52     ,2614.22    ,25215.99    ,17639.13    ,24778.36    ,18359.44    ,16534.55
202201       ,94.64      ,100.53      ,106.22      ,114.61      ,100.00      ,364.90      ,435.37      ,445.75      ,443.79      ,411.76      ,965.32     ,1103.75     ,1102.15     ,1058.25     ,1057.63     ,2668.07     ,2950.57     ,2653.45     ,2818.33     ,2659.95    ,25240.07    ,17669.63    ,25424.19    ,18666.86    ,17153.46
202202       ,81.12       ,91.58       ,98.54      ,108.63       ,96.97      ,300.51      ,382.21      ,416.88      ,418.28      ,401.17      ,784.36     ,1023.26     ,1041.78     ,1023.29     ,1060.13     ,2164.49     ,2744.51     ,2574.40     ,2802.75     ,2703.37    ,22003.65    ,15975.02    ,25741.52    ,19003.93    ,17954.86
202203       ,82.05       ,91.56       ,99.79      ,109.77       ,98.63      ,313.22      ,388.77      ,426.79      ,423.71      ,416.43      ,798.68     ,1018.94     ,1068.20     ,1039.92     ,1072.61     ,2211.12     ,2781.26     ,2622.44     ,2856.97     ,2753.73    ,21718.82    ,15815.95    ,24988.02    ,19053.92    ,18062.48
202204       ,85.08       ,90.74       ,96.96      ,104.22       ,92.94      ,318.57      ,378.95      ,406.54      ,397.42      ,381.77      ,797.23      ,972.95     ,1009.26      ,964.66      ,978.46     ,2117.59     ,2660.54     ,2471.84     ,2643.77     ,2623.45    ,21278.71    ,15563.04    ,24392.17    ,18948.20    ,17557.22
